address,score,amount,category
io1zfnec6ucgmt4flnjhz22t02xmgar29dw3yzulp,2,14800562421372012,social
io1kmcvhhmmpxwzghpc4kfl85d6rvx8fuw66658v8,3,22200843632058020,social
io177f986067nheqhfz29ppx4mvrt9mj2wml3u3t0,2,14800562421372012,social
io1nj0zsxyuqexna0pvkmfwc2r3w2wg6vjfgztpmd,34,251609561163324224,social
io1jxfcu4nc9u46809dpapwn0se3h2adflp4kdanv,2,14800562421372012,social
io1r6rq3fjx08e7qdyzp6vyhnq0jkfkqryfu0ngkh,2,14800562421372012,social
io1ac64x7l4hyu57fec2jfjvxte6g5j8r63lvctgh,2,14800562421372012,social
io1fzhl37wyw7rw2fqfphz33shuj5el3dk5a3hq48,2,14800562421372012,social
io1dsmnggfsagxlmufzhdy0qadnjfqpcaxze7satc,2,14800562421372012,social
io1h782xczv2nddffcmysyv5gm5q4dslp2y959jk8,2,14800562421372012,social
io1542992mggua0w9n4wyggvk79x3k7vp59qz9zlr,8,59202249685488048,social
io1l5thvvunh0kddgdwpgf8w8rzdpavlc57exlh4a,2,14800562421372012,social
io142w32reqtq8v98un39qln0t2nk0rcf6vfwj4gz,2,14800562421372012,social
io1h8u2tg6wspfmd68k6cpq4qpmzjdp4tgtxnyl96,2,14800562421372012,social
io150q0q2s8kt89uvxrhlv03pxmlxfftz2m4n3jem,7,51801968474802040,social
io1l7lcz3y73s3w7acjypnqvdflpkt6k6hlwvpjqs,2,14800562421372012,social
io143xy6wlllz4t02kse9s5qsl5078kvl9mdx254x,2,14800562421372012,social
io12qqfkjqylaqnx2m0ux8sdfc3t4rayhfxsfq54u,2,14800562421372012,social
io1m7kwfvpj8pp77yuraa36z5s4uptuk9fl6mpdcy,2,14800562421372012,social
io1rsgdwsatnpck8fylxrahazxx0qfn77u8afzefh,2,14800562421372012,social
io1u68qqdlt7axsg99w60j6czc4tq8z0a04u7h3jk,2,14800562421372012,social
io1wd85ry3d9rjpxyw347jdh0gqsxlgfpz53w0p5e,2,14800562421372012,social
io1yj6j0zy7f4x9muwcaazh7zm0wc383pgckt7zf7,2,14800562421372012,social
io1v62f5m0fqpshrm0uul47v8gymf0kwxkl5khy39,4,29601124842744024,social
io167s297z4q6dfk29zwkyhjkm7kdvzgrxet62yw9,2,14800562421372012,social
io1jekyekptl9tn7cjvq7q5fmrzz5uvumqnuacx2m,2,14800562421372012,social
io1qe3x7c8gfpgdetvszr3p62umxurhu7dlyfx8a0,2,14800562421372012,social
io15dzmwzenkya5zxp5m2avcmk3tt0m52zm3ewzy5,2,14800562421372012,social
io1995y7675hh6tzajj0z0365nk7ehfpy5jlu7j68,2,14800562421372012,social
io1f49z8673kf5jghkws6m7ueant5apm6mype4ysl,2,14800562421372012,social
io1cp4r0mpsecvkae5px6zgvekek3w7huwk8r883m,2,14800562421372012,social
io1nh7hxag3c9e5lg4rutfrszk2s39wx5kwjg36t7,2,14800562421372012,social
io1t3terh4pqt87gpj7vmmvlgyf6u593ay6j4vwep,2,14800562421372012,social
io1vecm3k78cexswshh4hwz46w27q8wje0exjpnz3,2,14800562421372012,social
io1xh992ykulvl2kcdvjsmrsnm6j5jmaaca77mnr5,2,14800562421372012,social
io1zqt4r4r2e0m3jsqyy6ehckzahtgjrcys4tcgrd,2,14800562421372012,social
io1s7fkatceu3cncqmf4ru4jhfhy5qhnul5lrehku,3,22200843632058020,social
io17lcs9hdq3neg7cvwruw7fpphd05e8nay4ne36j,2,14800562421372012,social
io1r5y6309tgnlkx8vjxac7lu7jjc94gp3fqsccn3,24,177606749056464160,social
io1k6r03nhygwwmr45ejlya4tx0j875x85a45wdcg,2,14800562421372012,social
io1rjcnfyghxzs9d27hcq6ppj4tu08rv34e9rdmch,2,14800562421372012,social
io10n27zrsynvekj6cwlsym9qwtxxv2ugfepswzgg,2,14800562421372012,social
io1amp2ze5smau557ftt327reaqjdps87qjug6f9g,2,14800562421372012,social
io1g6zxq46h0na36shv089hwem7qxk26unacr75d4,2,14800562421372012,social
io1e2ugzd3em0t9wlkxfvn3xrfrffdw8hj05lec3t,2,14800562421372012,social
io1hhgw7nqdryq38haw8htktkyhv7hkex5t8cgj7f,2,14800562421372012,social
io1s7hldznr87hqvw82urgmycmpukj8vxsfyz68sv,6,44401687264116040,social
io1lhf8vszsdmr4rkfvnernf767gy5kje6hgpjn3f,2,14800562421372012,social
io14ep60t8pplut8a6quu4eqyrjtus4zjnvz6j2ma,2,14800562421372012,social
io12xtrmf6mhq93dw27nffhvd6lj0rhqdxceyphys,2,14800562421372012,social
io1mh3nkaua78ys2sr9cd5tslss0xvm3dhjmxzl8v,2,14800562421372012,social
io1s4ymuf8yx2ahqdsy7spentdtmrna0mrnec33g9,2,14800562421372012,social
io1ugfx9cxx8404nrqgz9eq678m9w3gud2df7q508,2,14800562421372012,social
io1wm7ftsq2xfegd6haq9srvxa3d67jphqulsj0vs,2,14800562421372012,social
io1ysdf5g7gf4pqhyvj24mgtdzn9dzgp5h9nsktqg,2,14800562421372012,social
io14z6f8dmnj0ja5rg7kxjk49qq4k6t33nzwxvh8u,3,22200843632058020,social
io16fzky3lzz2gdgwdk78tatnrfjy2cqt0nw7a6r8,2,14800562421372012,social
io1jmxqplrk2p2wj9dervsjf8vygz37zlq7ehw0rx,2,14800562421372012,social
io1qkwuugh0h73cyvwtpvmwwu4z5zwt7frvvvwgkw,2,14800562421372012,social
io15l6xvtyhn0v0wcjevc0atn02wlv4tncpzefz0h,2,14800562421372012,social
io19kqh4szmaag7264ppwkzqljavljefskqed4q3j,2,14800562421372012,social
io1fd69202h56lmfmdateejjm4q5jes92qf83km80,2,14800562421372012,social
io1d0g6tkpg5wza58lhc009aepcg023nxlkfz7h35,2,14800562421372012,social
io1nrzl6l0cr49k8sw0mdrtgt87u8shthprr2ff37,2,14800562421372012,social
io1tcrpgcvzr87jawa55fqurd6w5fzsem6dc70wdw,2,14800562421372012,social
io1vqfqyrkm7hcmm746a267jm2wm4pj9q04peylt6,2,14800562421372012,social
io1xsgvczracwqv7cj6avgnwhxppva9dhrejns3lj,2,14800562421372012,social
io1zzclqk7exxvak8k6n6t2dvxzxd759pvxd7gcvg,2,14800562421372012,social
io1y7hdakzwc4f4u63853p2r52ylz59ckesyj7cvu,3,22200843632058020,social
io17ulp0walhrkz394eg5clx9vzqdugdge87a2y27,2,14800562421372012,social
io1j8dcxdr5qzrx7wreerawtallc274n32swfd72q,20,148005624213720128,social
io1kfg4auf2rsuhy92nyyxxl3ss2paj6yav600mfs,2,14800562421372012,social
io10xejw9zpujzegsc3gdtvs2w9c9rw82kl4jnsh3,2,14800562421372012,social
io1avg08h07wg7294xckypncnlyy87hcga4ytnngu,2,14800562421372012,social
io1ggaazwppdnz6a6am37k8s6akj6k99cawhc3l4g,2,14800562421372012,social
io1e98pja57ma6yl3tk0y69dawsr8zlxtfvy5jgvq,2,14800562421372012,social
io1kxjyf3ttm0mkeak3pfs3y7xvm87vjz2n6xffaf,10,74002812106860064,social
io1hqk4s4awuxacq4fua3ktyn5mxa9w9ls5r9pu0r,2,14800562421372012,social
io1plzrkqmm883ghls0q33ngda38sly3n82ynxenu,2,14800562421372012,social
io123c66pg2c7l94wk3w62l9cahpmynq85ppzy69e,4,29601124842744024,social
io1lpzal5jgaa8p0l9axh6t78v72ez058rpcdhkzm,2,14800562421372012,social
io14ms8kj2g947dgzvcgwfwhyheu20yr0lwfrcsfq,2,14800562421372012,social
io136v7k3wrfrmqd48sq0k02rtwgtsz6g0huj6aa3,2,14800562421372012,social
io1mp6n0hs9k9ya3xk4emhxeq9tylxn4p68c5wsjf,2,14800562421372012,social
io1se0y4t664uhk2f6tk4zwfkwyz73t3esghycvte,2,14800562421372012,social
io1us07efh5ezs4ms59kmgyexuxte4tk4gx6fv7z8,2,14800562421372012,social
io1wuyzgndvjxu7z3x79yjjc5rcspgr0rqesalf56,2,14800562421372012,social
io1yy97cktvdmu3vfeyc9rqvkd8deef44lqtrmkju,2,14800562421372012,social
io19cvu30ufkrvc4ug5pf8zwv7a5c89ge4jse99vs,3,22200843632058020,social
io16pfpzv57y8tfc7eflr59eluuqdazvrp4m6djqh,2,14800562421372012,social
io1qv2x7wvv00rpy8cdtyga5s77n87p6anhm6t5he,2,14800562421372012,social
io15w50rl2t93j4lrxaxaxekqfvnyh0f4ye0qucds,2,14800562421372012,social
io19urhtldj7muczgekgualqsn5lp0syjdj70nfgt,2,14800562421372012,social
io1fm67xe3v9qk9f8dzvq64qyycmpwjvqa5rtkw9h,2,14800562421372012,social
io1d9snqadg4f497mjj94ygyh6a599hu7pc7q2r9c,2,14800562421372012,social
io1gsf3p90qj3k8q59hl6vk6jdrqfx92eqdvu7p2e,2,14800562421372012,social
io1p4hkxznzy83ldh7wpl3825xuak363lwag0j8xm,2,14800562421372012,social
io1tm3xq0rrjllssky79qslwdfqwd54gmsyzpat3r,2,14800562421372012,social
io1vzah22u557w8da429xpegnvq85zkwzn4kkwu7j,2,14800562421372012,social
io1y2ekm0u5wyamflp0cagge68gva205l56s2m7ly,2,14800562421372012,social
io1052j7g83rxa0skc4xhjtkyp5wslhv6r8lx9sph,2,14800562421372012,social
io183vae9xkdgy6pnnw94hjmtr8yxw0mxelvj2f8n,2,14800562421372012,social
io1z883ann7zaeld7qfdnz3rq3smmxay2ern2ngul,17,125804780581662112,social
io1kpsyfuves06msztgu9wtlshcnyl0ap62m25ttp,2,14800562421372012,social
io1258h5cjgw587eh8pdsrxfjcw0mj6sh6e0jmyyu,2,14800562421372012,social
io1hwtsuxkzm3zyw872hqe2mkh3hyfpyvgwxlqfl5,2,14800562421372012,social
io1pxf6pyt98wnzdrypm5nvcrxjae02nx2e60t8k9,2,14800562421372012,social
io1fc4r42jx9g7nghfhrgg4ndk6v7h0vnmeh8ltjg,4,29601124842744024,social
io1lw9s8n9hxfacpf80jm0uxnth9lqwxul4al7kk4,2,14800562421372012,social
io14u4jfp5h69xkm8jcmptcgyqvc3khdvyx7p83tf,2,14800562421372012,social
io18rj379fn3p5z04syvuuczv0re0ycy8vx8m6y5e,2,14800562421372012,social
io1ekaj3v356xl5579rsylpv379596t4fjde0yyn9,2,14800562421372012,social
io1c5hw7khhpn72gh9syduugy7xcj2l8arpp8lctv,2,14800562421372012,social
io13ga7vd7fzyrucmg0ygrhwnpxdjwc8ettzaxam4,2,14800562421372012,social
io1my7vec82g5jzd9f6grufzdfgsvhev06wh6etfz,2,14800562421372012,social
io1sn3p3v9d44rjffdcdwk2h08fy8ddna9kf0wh7l,2,14800562421372012,social
io1uxqtnpynu4jqyp7342x959gu8g2prchkqy4d4k,2,14800562421372012,social
io1x0gra4f4f9mzz3rke6yp24f4ddxwqcf2j6zljy,2,14800562421372012,social
io1z7suncmn2y4ayem9nrqejd2mtn2jfk8e0rn2tx,2,14800562421372012,social
io1fguql9fprjjdsamzdkfyug302atwhj68fqssf5,3,22200843632058020,social
io16z73ujfq2fdz0qzyj8agsn0uhvlsyjhgckkdkl,2,14800562421372012,social
io1r27d7erqlj59rd6u3p6sxlfmc9l7wd4yttl5xv,2,14800562421372012,social
io1a40zz09s5c3kqkea0t2a5kqadyhptq02va9jz8,2,14800562421372012,social
io1ftwyy063egpdejh9ppyhlfcrxp64zywkg858v7,2,14800562421372012,social
io1djq7u5mt6zffs42ydaxlyhvnvdqq42yusjekez,2,14800562421372012,social
io1gzmgajtzype3ameatje3w6dzsuu8rtnrkatd57,2,14800562421372012,social
io1pdt3mpsvd0zjcf0q2jlnd5xffrafs7t090rtxa,2,14800562421372012,social
io1turrxzx0v0pd27dr5xptktp6584j3nf78swgxq,2,14800562421372012,social
io1w59l4sxuvmfupx94wssa5w5dmh9qsvglunpeqd,2,14800562421372012,social
io1y8gm82vp3kyc2cs6fqensucc8xl2lpv7qpkq07,2,14800562421372012,social
io10f4nczl5vhee8lf3ttp4yzshh4kzgfsh6azrl0,2,14800562421372012,social
io18da0rm43lusfqgpyvqjsey5kk8h7vax68fnv3x,2,14800562421372012,social
io1gxfrqlmev9vwd933g8ufnkuxqnl2xmhfaal89j,11,81403093317546064,social
io1kz3yfnmnwuvnrvma8nkjhq43zsfhldr7m4utkw,2,14800562421372012,social
io13wcgnawhw3vcxhy4n6vzdxfw7yyxqx4elz62wj,2,14800562421372012,social
io12eknwpks9f37q05k3wv5r2le2wjqakrcdxxydc,2,14800562421372012,social
io1j4mwvphagnauvjejdrf8vv8qrd8zgm56f5nzud,2,14800562421372012,social
io1q3uvajyywyva4paclq9jev4jycamlz63j79f84,2,14800562421372012,social
io154qz24e22n4ycxr22uedd9avnwmk8kt8qgrk7x,2,14800562421372012,social
io190mma08tuk38a89zas24fkwychx4rc8vx5lrd2,2,14800562421372012,social
io1ewe9x7uvdhscwn78ns2rzj0vl2zumqwd22zra9,2,14800562421372012,social
io1cg0wqllj8f8sy93exefnwy59wrdhuggsc6kzjp,2,14800562421372012,social
io13pr6mw35hnyzyk9pyee0d8rjpz3gfqjvpgkr26,2,14800562421372012,social
io1n78q692fvnar4zshmhvrxf4fdp0hw4a4a4v0eq,2,14800562421372012,social
io1sveen5kzda5fh508l3mu24lzjetgsmrddpe5az,2,14800562421372012,social
io1v55tgxkglxgflxw8yvsktym7lj2um2d7eq25jd,2,14800562421372012,social
io1x6ymgxfxjuguxg269e3esym7vzz3jg404hryar,2,14800562421372012,social
io1zj6jv5nk25kcflj5gvezc6lxf5x73wu4g2g3tv,2,14800562421372012,social
io1ll084hhgduyj8trjkzt6rrch0kzyrpakv09yav,3,22200843632058020,social
io179wjmu4627n59nhrg2ypqre5lag4egatp409dk,2,14800562421372012,social
io1wr89ldqucamkzvey66nh077kc7wh52qa2sgsav,29,214608155109894176,social
io1jzyfwzz6kx4tw4pt5ymj2w9tzfv0kaz2unfxmj,2,14800562421372012,social
io1r8kj553x0dk0hthxpp00mnr9r5u9shcuce6vt7,2,14800562421372012,social
io1ae2ymw4wydqnxzqqpj6tthzjk5r4uakjnxtcsz,2,14800562421372012,social
io1g0je354hwxgsxqvxsvxusedm5h40t5axpxfltl,2,14800562421372012,social
io1duhyhjkqxqm6tu7f0c75gumzvkfh9cwptp4uey,2,14800562421372012,social
io1453gpvgvrhdncjz8j70qw832r4hjm3g54fsu4y,26,192407311477836160,social
io1k0nyw5wt6582s25hyzduytr26vlgryns729myd,2,14800562421372012,social
io1rcytztjxwsxczak6p83ncw0r7rcvfkcw7wnyha,2,14800562421372012,social
io1afsuhpuhyzpkkaw74jsh9v6sjyscpclnya9snl,2,14800562421372012,social
io1g29s2s00f9a55fhtcwtadhrrt2t3ek89mruplv,2,14800562421372012,social
io1dx3nv44dsk0nw2lh6g8rswtdzus9k68d8qgwnl,2,14800562421372012,social
io1hatkggtu3kp42kscgwd68l2cwgwt0akh6ecgas,2,14800562421372012,social
io1my7s9huza8n625dkkwpjlufup9tg66d3ccqgcz,7,51801968474802040,social
io1lafc5d58qpcnwa2ahhed053r05pujgc9qtxauq,2,14800562421372012,social
io145hkmt5e3puvr0vpau4eddxa9tdacd43jyfr9f,2,14800562421372012,social
io12rznxafhnpxvqmhtgdvf5t7aa6x2aa3e77gpvv,2,14800562421372012,social
io1m9qfmzzq4ptn48s0n7x46udnamnhvq9hfx0ycs,2,14800562421372012,social
io1ruacwn758rd9gljvwh6jgxjrwmk6hllhx9c2va,2,14800562421372012,social
io1u7y0pumhckwm787hh6ps6n6fwn9anqc3rv8j45,2,14800562421372012,social
io1wevdgl4hlhgqnjat30msjdjhgrkj7wgkvh5uur,2,14800562421372012,social
io1yky8j7whx72vtkgazvdenak76jq72mpuz2x54x,2,14800562421372012,social
io1y4wf37t8l7x4qz52wf58hw6uslfuuh9aexy3tm,4,29601124842744024,social
io16aanzz3zms34wdgfrjpt00udux6f9len6e4y6q,2,14800562421372012,social
io1jg67v8saz7du3yf6n7rmxjym6j75zas8f9wkeu,2,14800562421372012,social
io1qeq3dgrnkp6umzhx0tp2xn50scgt8v84k2dvfu,2,14800562421372012,social
io15f48zk4krvqhax3492nag6tnmcfy64u08lqnry,2,14800562421372012,social
io199yg68rw4cpzeglq4jpjwfvly8n6z6plkppcrf,2,14800562421372012,social
io1f5cpw7rmysr3slp7q4834pzuyt2gvmyegp8rfn,2,14800562421372012,social
io1ct05kg2vpyrdmhh9rxx6cn4dzwn807urwhex3l,2,14800562421372012,social
io1nk67gnn6t0yh3hq6y7wc8ng32q69kvqh7hznkw,2,14800562421372012,social
io1t4xlhxcmw30ec8z0ejjrumsd24rqumw5qwl50d,2,14800562421372012,social
io1vgn9v0hmw5ds4kxsrqmn3pgdfcfltkxnnelwhx,2,14800562421372012,social
io1xkh6j0hf90040ma55j0pcjvk34gnxggw4dv6eq,2,14800562421372012,social
io1zty95rxkvn6m78mkmjtk03y2vcjqncawax9jf6,2,14800562421372012,social
io1tda27n8wyqekc7cwecwr2vl08u6dxrfxm3tm5s,3,22200843632058020,social
io17mmdgkk7r90znzk50lccl9xvlfeercld2yzzkv,2,14800562421372012,social
io1kdfs58s35h34yuh5f0874jk9unm54dgaytqqq9,23,170206467845778144,social
io1k8g9yvhhdpc7v6vuew3upr0pa0vjklnxj44aht,2,14800562421372012,social
io1rkp57zx6klwhlkgxdrsmgk8eg09wlafe8zfn65,2,14800562421372012,social
io10q54yvjvz4c977fdawzzt483xd68ece3yslpgz,2,14800562421372012,social
io1ap6hlcseh8re2jsjh87dws4f9h632l28vxg5wa,2,14800562421372012,social
io1g8xrtky6c3rkv0rc9yggy2dtul2vml6yufzup5,2,14800562421372012,social
io1e4q0j6whcqn902dx6hud3nngt43gtduytfv8uj,2,14800562421372012,social
io1hkam5l7vdjllgwf73g2f0sm958c70x9u5y6h94,2,14800562421372012,social
io16qdjfeksg954skxcma4efa5u37sdewz2flfy4n,5,37001406053430032,social
io1ljd79w449w76w29u2hte6gqn97jw4qsn5m2tsn,2,14800562421372012,social
io14g9k6yfhjzqgmjkqlgpvupvcgm9anct795tw9h,2,14800562421372012,social
io12zcvfs8l5d0a4msc00d8cz38ls5jkxpfkz9qhn,2,14800562421372012,social
io1mhwffxnpeuf9kwc6x6ffjjhrwemhkq2n8lffsu,2,14800562421372012,social
io1s63gmugfzr7m9g8lfjgktmqckzved5aquwn856,2,14800562421372012,social
io1ujnjhafu4kxsk2xcfd0zxupuvsvc500phuxvmp,2,14800562421372012,social
io1wphxyq6jppxyldp5xj9nwg8xgymrf3fh3vz5z6,2,14800562421372012,social
io1ytm6ded3eq73xk6ffadyf9fw0glvt3csfquz8g,2,14800562421372012,social
io15lls3szuqhw0etj7h6ngnswqdltcnpjfygpsx3,3,22200843632058020,social
io16hgkw7dfqgvk64fz0ftqh8uaxz27pqe5g7mhf8,2,14800562421372012,social
io1jr0gl4snduapahrhyntu5xvas4284xek8nx3tr,2,14800562421372012,social
io1qmxlfft5s9fsa3jza2nxtllkz2w0us5ke6jp8v,2,14800562421372012,social
io15mqsemeujl250d7hzn0579wr8m8vkuxzrjw38v,2,14800562421372012,social
io19l9xezt2zv0jcw88k7f90qd097d2szfju8qcjy,2,14800562421372012,social
io1fey2u3y8cmmg0jnre3pvhma4jyw0hec6vm2u9e,2,14800562421372012,social
io1d32ley7sz6vsn02558y8ep36wc0qkswayalrup,2,14800562421372012,social
io1nvgndeq0zd6uv8f3dfkjh5tatzrzmej2thhmze,2,14800562421372012,social
io1tdkcrc6d9u7mxhae3prgm0jsmrm0cvj4kzueyt,2,14800562421372012,social
io1vshm9k7r2u8ne6hlxwu9ldh64xss3ffms8spkm,2,14800562421372012,social
io1xuc4pl5ynrtpxyx8k8ps756deydq48avfe7ggx,2,14800562421372012,social
io1zud6p39egr8xnaznryme5c7fdetnlc4cjcfah9,3,22200843632058020,social
io17wt2ttef80awl77su4p72edwd854hppu3xejdj,2,14800562421372012,social
io165ea3venq7gdyv8y05n5wlramk7ucz2056t4hw,19,140605343003034128,social
io1kh2t8cza3pl29ysvcejvxa3jrcwyakz7wxwxyn,2,14800562421372012,social
io10yft7k5lm4d2w8p3nq5yev7wsmfsm8kx8qwegt,2,14800562421372012,social
io1awaqfkhwkrekn3j3dhzw55z9wast4k5xw4e3dg,2,14800562421372012,social
io1gjfxv0rn849ffg5e7s0pep260zl5zmk30pn68a,2,14800562421372012,social
io1ea9vc0televtvt2wysnmjqyly5qcvrgypqc6q3,2,14800562421372012,social
io1w3pgnw2c5drsrmfq7904jkt4q45yygug2cqhjg,2,14800562421372012,social
io1hrvs3mnl05ramu5lhszxktq9f72cw7394u73cm,2,14800562421372012,social
io1ppdt8sha8f3nss4jhznhnc9u205uc4w6z850yv,2,14800562421372012,social
io1467jtphntugtgurjktf90a7e6qkqfs7ant8fjp,4,29601124842744024,social
io1lqqdpw4c09a0l9a486e04pv2hd2r24q80lv7g8,2,14800562421372012,social
io14nxmd9cy3w6r5y2t90zjjl0l4vzdcs3e0wmnha,2,14800562421372012,social
io137kda9n0xfvw2f3xtnn6m4tfg99h997qhp6afq,2,14800562421372012,social
io1mqdp4r0pk6ye2v4duyt9d5zjmx6ttmjd4j8hwq,2,14800562421372012,social
io1sgc484lcw50e9vl0pfcfr9qa8vte76kxya37nj,2,14800562421372012,social
io1uu9exzv4rq3lfjpyxgz9rn99xgd0a90j5yfc8m,2,14800562421372012,social
io1wwadzx89gwfhrkszaj49madnk5nsg5h0zersz2,2,14800562421372012,social
io1z03sycq6h7374dtnww7jjzmpsc0semcnz5cuq9,2,14800562421372012,social
io1afnmncjwzkj62vyh95c0ur2hv3nt95t8ensldx,3,22200843632058020,social
io16rahwhkj8nxf09kyhq2dpy2kmn8r6vk6zzzdgq,2,14800562421372012,social
io1qx006vjyyggj67takgnh3ylpgqf8jtdk42h0xg,2,14800562421372012,social
io15wxtxymx4v20rhh03mjumkl3a5qhmm52ll7vv8,2,14800562421372012,social
io19wmw4uj8rm2nkn8msclpga4auctck54pj053cy,2,14800562421372012,social
io1fnyxcxhhfex0snfmsacnp4e29le0yjqdapkfpj,2,14800562421372012,social
io1dap53fckwwfktyqn9jrdtvf7jkzrjrxkak6ak3,2,14800562421372012,social
io1gteldyjrwltv84u7unnle9en8rk5lvpuhrv3kp,2,14800562421372012,social
io1p7vukz9gp3taw85ursh8v6u6qxfkkpfs0ksnfr,2,14800562421372012,social
io1tnr58uah0stmnsc6r4fye90zyj5q4tvmnt69xx,2,14800562421372012,social
io1w06y4xnlvsg5df28vuj7ck5jc7k9tjrljmv2me,2,14800562421372012,social
io1y3nul96kxjlfjjr3lvfufpakpn8alh4kpk7pz6,2,14800562421372012,social
io1079xqcvw8g92pzsgeaeecx6whr07j5frrruhfu,2,14800562421372012,social
io184t69u25qqy4qhe3uadnef55yx302me3u7fvmw,2,14800562421372012,social
io1v0dc0t3a2jj5xz52jqts9s3gg806c6yzu8d0qv,15,111004218160290096,social
io1krlrgk8qya4tsvuljdn2r8jvzzm6sj3fxsykac,2,14800562421372012,social
io126ma2mrs8hqnfsu5muq0zksx2y98hhsaeekpd2,2,14800562421372012,social
io1hyhz9hysh94uya56h2nu2e05lydf44w7tss4f9,2,14800562421372012,social
io1pymqhyj44t9m4cdvs02vkfxtahe8wkxj9mvjtm,2,14800562421372012,social
io1kn78w9c3x4w75d58jcan4tg0qenxpjg8764xzq,4,29601124842744024,social
io1lxpzsthnsm7z5zpt3zyf2t3q3n22t8a2dja8gr,2,14800562421372012,social
io14vw35z059xg9f4cv4g9tuxl9ejf5xdgj7rxslc,2,14800562421372012,social
io18t4xj2kv7m8xtasytrg8gtx6eg5xfkfffsfhg5,2,14800562421372012,social
io1el4c4xvrzemseeak58mtgdpjgylfl0ygawfghj,2,14800562421372012,social
io1c7gzs97u29ekt28nel99r7y5k3rx62v83cuypn,2,14800562421372012,social
io13j54ryp52qlpdqzt3txlmxmfcv3vkcjavwag08,2,14800562421372012,social
io1n0lqhxwgd9372pvnmlqxjxhvkadsv9z8eewqhh,2,14800562421372012,social
io1sq65f87hz2rhhvc2nns4jzvtkhv424zf9dycf2,2,14800562421372012,social
io1uz69jjj6jlww4ljg2mjmd3q2fvuaw7npwzp7sp,2,14800562421372012,social
io1x2d0mc2yrq08suupd05z5jam0hgdfyq2xhmhvf,2,14800562421372012,social
io1z9n477cl5qyze7zw6333508uwyugzfuvxvc48j,2,14800562421372012,social
io1g8qtnrsvwg88qdek7jm3pp2tjar2aa4azdj7rw,3,22200843632058020,social
io170rleclhqqp5x48kns4mw5zh7wq7wrfy36y7yh,2,14800562421372012,social
io1r44tq5cy4t5n4sn7l2ep82lwz6ywmee40c7zd2,2,14800562421372012,social
io1a68e58nu5jeg2yeacv36ntntt6xgr3j9fwaay2,2,14800562421372012,social
io1fv3supxs9y9e3x4typ3ydwe6lpg8s9l7snx3ey,2,14800562421372012,social
io1dm46dvln48eqy3n0pj9cqm2sj6y3dlv9a3ttq9,2,14800562421372012,social
io1h0gmadcnthq86yffptxrcf6yq699mz7wxcf47u,2,14800562421372012,social
io1pevhkm93ety8qu9qemvqyel4wq69wkq44sn3am,2,14800562421372012,social
io1twpqkh9ts3kl5tq92t7xqarqwchjfpxaxwz0fn,2,14800562421372012,social
io1w6et4spzymal2sa2vymtddyzn8ldcdttwj2dq6,2,14800562421372012,social
io1y9xf6netnwy526q402apas2rjshap0lu7szywh,2,14800562421372012,social
io10ghdz7wtcrtv935d2xzatlhdlur33dw0ukt0mn,2,14800562421372012,social
io18ftte9dmej9lpaj9x5p3a0592sqrsh7ag27dtg,2,14800562421372012,social
io178j8gk8npvczh7he0gn5flvunrxk05tvs85cl0,10,74002812106860064,social
io1l0k2j6630cftlv9uefz6tqtrejqzme7hq0yk6p,2,14800562421372012,social
io13z3px3l8vyrus34ecu3dwaxhmxx5582aw3rhd5,2,14800562421372012,social
io12hmgn5kpmq66mxq8hw5rckncsqcxmg6h790fpg,2,14800562421372012,social
io1j5r5zret80lej09fj4lrfr6zr2qk8uwkywjp2t,2,14800562421372012,social
io1q5txv4qaxu0t43nuzyz4flnqc75kjpfndj9m3q,2,14800562421372012,social
io1560322wkrgkp4d0qqlxszdgeagkx405zv0d6m5,2,14800562421372012,social
io1938cqjruc3rna4v9nn8j2dwv6vsh9c98kkcpr7,2,14800562421372012,social
io1ey5z6wpnkqwcr4enexnkrrrcsxldd8fuqkeul7,2,14800562421372012,social
io1cjrfljfurjtdp83xzh6purvh09v6mcfx2k78uk,2,14800562421372012,social
io13rgzf5sfn484n9ckwxhtfnsac7ukljm6mw5hup,2,14800562421372012,social
io1n96mh26vnlplk7gscwmuxdwlv0hz26fk8nnfum,2,14800562421372012,social
io1swdr8xzfqjn2w7dw84dwl7cjk06knlulqym6cp,2,14800562421372012,social
io1v7cupmzr69hw7furtenwfvh2wzhfu2m7kl4fxd,2,14800562421372012,social
io1x8vweep5y4v9ln2jfndjmc4kvmljf0lnlry907,2,14800562421372012,social
io1zketpg7fpg4rh4nyqzavkdayqvue883j8qc5q9,2,14800562421372012,social
io1mn6fnmzvp7m44j5ctjvzeg6kymvrp5xc5t82qm,3,22200843632058020,social
io17d5fawk0frlsdz3kf54xsnaufm3jf8n2vpg44w,2,14800562421372012,social
io194wp0gys86vzlymnaewfwv6c34l8dpdr6ynf60,2,14800562421372012,social
io1ezh3ulrz4py8y49k82edk63t95sgtz42xajem2,2,14800562421372012,social
io1clalw8vl32wkmpgv7dy2hv65vgjhc26kg4l3k7,2,14800562421372012,social
io13sfdfj4fwj48a0udydw3x4eqqy74zqfr38xyeg,2,14800562421372012,social
io1ncm7gwa8gjrlgx4gufpulxsqqa7p42zfv9v7n2,2,14800562421372012,social
io1sxnht2yk0awxah80hnjdqqn0jy4rqdg990jqga,2,14800562421372012,social
io1v8v4vrw5682z5qmhlgyhg77ntujq8kfr3rtm2r,2,14800562421372012,social
